pack_id,pack_name,pack_round_type,pack_sort_order,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path,media_type,prompt_target,clue_source,primary_show_key,media_duration_ms,audio_clip_type
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0305,general,text,"Name the musical theatre song from these lyrics:

And when the night has finally gone.
And when we see the new day dawn.
We'll wonder how we wandered for so long, so blind.",,,,,,Light,,"""Light"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0306,general,text,"Name the musical theatre song from these lyrics:

But some hurts never heal.
Some ghost are never gone,
But we go on,
We still go on.",,,,,,Light,,"""Light"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0307,general,text,"Name the musical theatre song from these lyrics:

I wish I could fly
And magically appear and disappear
I wish I could fly
I'd fly far away from here",,,,,,Superboy and the Invisible Girl,,"""Superboy and the Invisible Girl"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0308,general,text,"Name the musical theatre song from these lyrics:

He's a hero, a lover, a prince
She's not there.",,,,,,Superboy and the Invisible Girl,,"""Superboy and the Invisible Girl"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0309,general,text,"Name the musical theatre song from these lyrics:

There isn't any sort of word that you could say.
There isn't any sort of price that you could pay.
There isn't any sort of magic to avoid this tragic, comic little play
We need to play. Be on your way.",,,,,,Be On Your Own,,"""Be On Your Own"" is from Nine.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0310,general,text,"Name the musical theatre song from these lyrics:

When a person tries to kiss a girl
I know she oughta give his face a smack!
But as soon as someone kisses me
I somehow sorta wanna kiss him back!",,,,,,I Cain't Say No,I Caint Say No,"""I Cain't Say No"" is from Oklahoma!.",,,text,song_title,lyric_excerpt,oklahoma,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0311,general,text,"Name the musical theatre song from these lyrics:

There's a bright, golden haze on the meadow
There's a bright, golden haze on the meadow.
The corn is as high as an elephant's eye
And it looks like it's climbing clear up to the sky.",,,,,,"Oh, What a Beautiful Morning",Oh What a Beautiful Morning,"""Oh, What a Beautiful Morning"" is from Oklahoma!.",,,text,song_title,lyric_excerpt,oklahoma,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0312,general,text,"Name the musical theatre song from these lyrics:

When we hit that road, hell-for-leather
Cats and dogs will dance in the heather
Birds and frogs'll sing all together and the toads will hop!",,,,,,Surrey With the Fringe on Top,,"""Surrey With the Fringe on Top"" is from Oklahoma!.",,,text,song_title,lyric_excerpt,oklahoma,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0313,general,text,"Name the musical theatre song from these lyrics:

The way I feel inside;
The love I have to hide.
The hell! I've gone my pride.",,,,,,As Long as He Needs Me,,"""As Long as He Needs Me"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0314,general,text,"Name the musical theatre song from these lyrics:

He doesn't say the things he should.
He acts the way he thinks he should.
But all the same
I'll play this game his way.",,,,,,As Long as He Needs Me,,"""As Long as He Needs Me"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0315,general,text,"Name the musical theatre song from these lyrics:

If it should chance to be
We should see some harder days,
Empty larder days, Why grouse?",,,,,,Consider Yourself,,"""Consider Yourself"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0316,general,text,"Name the musical theatre song from these lyrics:

What is it we dream about?
Wat brings on a sigh?
Piled peaches and cream about
Six feet high!",,,,,,"Food, Glorious Food",Food Glorious Food,"""Food, Glorious Food"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0317,general,text,"Name the musical theatre song from these lyrics:

Even fight my Bill?
What? Fisticuffs?",,,,,,I'd Do Anything,Id Do Anything,"""I'd Do Anything"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0318,general,text,"Name the musical theatre song from these lyrics:

There's a little ditty
They're singing in the city
Especi'ly when they've been
On the gin or the beer",,,,,,Oom-Pah-Pah,,"""Oom-Pah-Pah"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0319,general,text,"Name the musical theatre song from these lyrics:

And a wife would cook and sew for me,
And come for me, and go for me,
The finger, she will wag at me.
The money she will take from me.",,,,,,Reviewing the Situation,,"""Reviewing the Situation"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0320,general,text,"Name the musical theatre song from these lyrics:

Where is she?
Who do I close my eyes to see?
Will I ever know the sweet ""hello""
That's only meant for me?",,,,,,Where Is Love,,"""Where Is Love"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0321,general,text,"Name the musical theatre song from these lyrics:

There'll never be a day so sunny,
It could not happen twice.
Where is the man with all the money?
It's cheap at half the price!",,,,,,Who Will Buy,,"""Who Will Buy"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0322,general,text,"Name the musical theatre song from these lyrics:

In this life, one thing counts
In the bank, large amounts",,,,,,You've Got to Pick a Pocket or Two,Youve Got to Pick a Pocket or Two,"""You've Got to Pick a Pocket or Two"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0323,general,text,"Name the musical theatre song from these lyrics:

When I see someone rich,
Both my thumbs start to itch",,,,,,You've Got to Pick a Pocket or Two,Youve Got to Pick a Pocket or Two,"""You've Got to Pick a Pocket or Two"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
